col,row,plot_number,tree_no,plot_id,Phy_zone,X_tree_and_climber_position,forest_stand,bearing,distance,distance_unit_name,species,species_name,Species_Name,dbh,quality_class,crown_class,lopping,sample_tree_type,height,crown_height,base_tree_height,base_crown_height,base_slope,age,radial_growth,height_m,remarks,diameter_p
39,58,6,8,39-58-6,1,8,1,82,3.9,m,6113,Anogeissus latifolius,Anogeissus latifolia,12.4,2,3,0,1,14.5,11.8,0,0,NA,0,0,14.5,correct bearing 74,12.4
39,58,6,9,39-58-6,1,9,1,98,1.5,m,6469,Nyctanthes arbor-tristis,OTHERS-1,5.4,3,3,0,4,6.5,2.5,2.5,0.2,0,0,0,7,--,5.4
39,58,6,10,39-58-6,1,10,1,102,6.2,m,6615,Shorea robusta,Shorea robusta,12.4,2,3,0,4,12.5,3.8,0,0,NA,0,0,12.5,--,12.4
39,58,6,12,39-58-6,1,12,1,137,2.5,m,6660,Terminalia alata,Terminalia tomentosa,12.9,2,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,12.9
39,58,6,13,39-58-6,1,13,1,145,4.4,m,6660,Terminalia alata,Terminalia tomentosa,10.9,2,3,0,4,11.8,5.1,0,0,NA,0,0,11.8,--,10.9
39,58,6,14,39-58-6,1,14,1,148,1.8,m,6469,Nyctanthes arbor-tristis,OTHERS-1,7.5,3,3,0,4,5.5,2.9,3.5,1,0,0,0,6.5,--,7.5
39,58,6,15,39-58-6,1,15,1,148,6.6,m,6469,Nyctanthes arbor-tristis,OTHERS-1,10.2,3,3,0,4,5,2.5,2.2,0.1,0,0,0,5.5,--,10.2
39,58,6,16,39-58-6,1,16,1,172,0.4,m,6660,Terminalia alata,Terminalia tomentosa,9.5,2,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,9.5
39,58,6,17,39-58-6,1,17,1,173,6.8,m,6113,Anogeissus latifolius,Anogeissus latifolia,12.1,3,6,90,4,2,0,0,0,NA,0,0,2,--,12.1
39,58,6,18,39-58-6,1,18,1,195,6.6,m,6113,Anogeissus latifolius,Anogeissus latifolia,10.5,2,3,0,4,13.5,8.2,0,0,NA,0,0,13.5,--,10.5
39,58,6,20,39-58-6,1,20,1,238,13.7,m,6113,Anogeissus latifolius,Anogeissus latifolia,26.2,3,1,0,1,15.2,8.5,3.5,2.5,0,0,0,15.6,debarked / fire affected,26.2
39,58,6,21,39-58-6,1,21,1,255,5.9,m,6469,Nyctanthes arbor-tristis,OTHERS-1,13.7,2,3,0,4,6.5,2.2,0,0,NA,0,0,6.5,--,13.7
39,58,6,22,39-58-6,1,22,1,285,11.6,m,6615,Shorea robusta,Shorea robusta,39.1,2,1,0,2,25.5,5,0,0.4,0,0,0,25.5,--,39.1
39,58,6,23,39-58-6,1,23,1,296,0.2,m,6469,Nyctanthes arbor-tristis,OTHERS-1,8.4,3,4,0,0,NA,NA,NA,NA,NA,0,0,NA,--,8.4
39,58,6,24,39-58-6,1,24,1,296,0.2,m,6469,Nyctanthes arbor-tristis,OTHERS-1,7,3,4,0,0,NA,NA,NA,NA,NA,0,0,NA,--,7
39,58,6,26,39-58-6,1,26,1,297,7.2,m,6469,Nyctanthes arbor-tristis,OTHERS-1,12.2,3,2,0,4,7.4,2.8,2.2,1,0,0,0,7.7,--,12.2
39,58,6,28,39-58-6,1,28,1,302,3.7,m,6469,Nyctanthes arbor-tristis,OTHERS-1,12.8,3,6,80,3,4.7,1.8,0,0,NA,0,0,4.7,top cut/ coppice,12.8
39,58,6,30,39-58-6,1,30,1,312,13.5,m,6113,Anogeissus latifolius,Anogeissus latifolia,36.2,2,1,0,0,NA,NA,NA,NA,NA,0,0,NA,"dbh at 1.55,m",36.2
40,60,1,1,40-60-1,2,1,1,5,2.7,m,6207,Cleistocalyx operculatus,Cleistocalyx operculatus,22.1,2,1,0,1,15.2,5,1,4,0,0,0,15.2,--,22.1
40,60,1,2,40-60-1,2,2,1,7,17.8,m,6207,Cleistocalyx operculatus,Cleistocalyx operculatus,98.5,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,98.5
40,60,1,5,40-60-1,2,5,1,58,7.9,m,6651,Syzygium cumini,Eugenia jambolana,47,2,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,47
40,60,1,6,40-60-1,2,6,1,170,1,m,6651,Syzygium cumini,Eugenia jambolana,64.3,2,1,0,2,28.1,10.2,3.1,1.8,0,0,0,28.3,--,64.3
40,60,1,7,40-60-1,2,7,1,236,17.2,m,6615,Shorea robusta,Shorea robusta,54.9,2,1,0,2,32,18.7,0,0,NA,0,0,32,--,54.9
40,60,1,9,40-60-1,2,9,1,262,13,m,6401,Litsea monopetala,Litsea spp,18.2,2,1,0,2,17.1,4,0,0,NA,0,0,17.1,--Actual distance on 4m,18.2
40,60,1,10,40-60-1,2,10,1,289,6.9,m,6660,Terminalia alata,Terminalia tomentosa,60,1,1,0,2,34.5,16.8,0,0,NA,0,0,34.5,--,60
40,60,1,11,40-60-1,2,11,1,308,11.5,m,6651,Syzygium cumini,Eugenia jambolana,70.4,2,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,70.4
40,60,2,1,40-60-2,2,1,1,10,13.4,m,6425,Mangifera indica,OTHERS-1,71.7,1,1,0,1,33.2,6.2,0,0,NA,0,0,33.2,--,71.7
40,60,2,2,40-60-2,2,2,1,10,19.1,m,6425,Mangifera indica,OTHERS-1,42,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,42
40,60,2,3,40-60-2,2,3,1,16,17.5,m,6651,Syzygium cumini,Eugenia jambolana,86.5,1,1,0,2,32.5,14.3,0,0,NA,0,0,32.5,--,86.5
40,60,2,4,40-60-2,2,4,1,25,19.3,m,6660,Terminalia alata,Terminalia tomentosa,49.8,1,1,0,2,34.1,14.8,0,0,NA,0,0,34.1,--,49.8
40,60,2,5,40-60-2,2,5,1,32,0.1,m,6091,Aesandra butyracea,OTHERS-1,15.2,3,6,0,3,1.4,1.3,0,0,NA,0,0,1.4,--,15.2
40,60,2,6,40-60-2,2,6,1,34,1.8,m,6491,Persea duthiei,OTHERS-1,10.4,3,3,0,1,8.5,2.8,1.4,0.5,0,0,0,8.6,--,10.4
40,60,2,7,40-60-2,2,7,1,48,16.9,m,6091,Aesandra butyracea,OTHERS-1,50.7,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,50.7
40,60,2,8,40-60-2,2,8,1,70,2.1,m,6246,Desmodium oojenense,Desmodium oojenense,9.3,3,2,0,2,9.1,3.2,2.9,0.4,0,0,0,9.6,--,9.3
40,60,2,9,40-60-2,2,9,1,74,6.9,m,6662,Terminalia bellirica,Terminalia bellirica,36.6,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,36.6
40,60,2,10,40-60-2,2,10,1,78,1.7,m,6418,Magnolia pterocarpa,OTHERS-1,13.7,3,3,0,0,NA,NA,NA,NA,NA,0,0,NA,--,13.7
40,60,2,11,40-60-2,2,11,1,108,6.9,m,6315,Ficus hispida,OTHERS-1,13.1,3,3,0,1,8.2,4.9,0,0,NA,0,0,8.2,--,13.1
40,60,2,12,40-60-2,2,12,1,125,19.5,m,6662,Terminalia bellirica,Terminalia bellirica,33.9,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,33.9
40,60,2,13,40-60-2,2,13,1,152,13.8,m,6325,Ficus semicordata,OTHERS-1,36.3,3,2,0,2,20.3,0,0,0,NA,0,0,20.3,--,36.3
40,60,2,14,40-60-2,2,14,1,177,19.9,m,6615,Shorea robusta,Shorea robusta,53.6,1,1,0,2,32.6,19.8,0,0,NA,0,0,32.6,--,53.6
40,60,2,15,40-60-2,2,15,1,180,14,m,6419,Mallotus philippensis,Mallotus philippensis,30.1,3,2,0,1,18.7,4.2,0,0,NA,0,0,18.7,--,30.1
40,60,2,16,40-60-2,2,16,1,198,16.6,m,6651,Syzygium cumini,Eugenia jambolana,57.4,2,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,57.4
40,60,2,17,40-60-2,2,17,1,227,16.6,m,6660,Terminalia alata,Terminalia tomentosa,77.2,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,77.2
40,60,2,18,40-60-2,2,18,1,251,6.2,m,6091,Aesandra butyracea,OTHERS-1,41.9,1,2,0,0,NA,NA,NA,NA,NA,0,0,NA,--,41.9
40,60,2,19,40-60-2,2,19,1,288,14.6,m,6425,Mangifera indica,OTHERS-1,65.1,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,65.1
40,60,2,20,40-60-2,2,20,1,297,19.2,m,6091,Aesandra butyracea,OTHERS-1,36.6,2,1,0,1,19.6,5.3,0,0,NA,0,0,19.6,--,36.6
40,60,2,21,40-60-2,2,21,1,304,14.7,m,6256,Diospyros malabarica,Diospyros spp,42.3,1,1,0,2,32.4,7.5,0,0,NA,0,0,32.4,--,42.3
40,60,2,22,40-60-2,2,22,1,306,17,m,6425,Mangifera indica,OTHERS-1,69,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,69
40,60,2,23,40-60-2,2,23,1,319,19.1,m,6256,Diospyros malabarica,Diospyros spp,33.4,1,2,0,0,NA,NA,NA,NA,NA,0,0,NA,--,33.4
40,60,2,24,40-60-2,2,24,1,334,8.8,m,6104,Albizia procera,Albizia spp.,31.9,1,1,0,2,30.6,8.6,0,0,NA,0,0,30.6,--,31.9
40,60,3,1,40-60-3,2,1,1,47,1.4,m,6259,Diospyrus tomentosa,OTHERS-1,9.2,3,2,0,4,7.5,3.3,0,0,NA,0,0,7.5,--,9.2
40,60,3,2,40-60-3,2,2,1,74,18,m,6425,Mangifera indica,OTHERS-1,76.3,2,1,0,1,19.1,8.5,0,0,NA,0,0,19.1,--,76.3
40,60,3,9,40-60-3,2,9,1,154,7.7,m,6615,Shorea robusta,Shorea robusta,65.1,1,1,0,2,38.2,18.3,0,0,NA,0,0,38.2,--,65.1
40,60,3,10,40-60-3,2,10,1,154,12.2,m,6651,Syzygium cumini,Eugenia jambolana,33.6,2,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,33.6
40,60,3,11,40-60-3,2,11,1,173,14.3,m,6104,Albizia procera,Albizia spp.,30.1,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,30.1
40,60,3,13,40-60-3,2,13,1,210,5.4,m,6091,Aesandra butyracea,OTHERS-1,25.5,3,2,0,2,9,4,0,0,NA,0,0,9,--,25.5
40,60,3,14,40-60-3,2,14,1,219,5.8,m,6493,Persea odoratissima,OTHERS-1,39.3,2,1,0,2,18.9,10.7,5.6,3.4,0,0,0,19.7,--,39.3
40,60,3,15,40-60-3,2,15,1,235,15.4,m,9999,Unlisted,OTHERS-1,41.1,3,2,0,2,15.9,7.8,0,0,NA,0,0,15.9,--,41.1
40,60,3,16,40-60-3,2,16,1,253,16.1,m,6425,Mangifera indica,OTHERS-1,81.1,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,81.1
40,60,3,17,40-60-3,2,17,1,260,12.8,m,6104,Albizia procera,Albizia spp.,26.5,2,1,0,1,22.4,19.3,0,0,NA,0,0,22.4,--,26.5
40,60,3,18,40-60-3,2,18,1,305,9.7,m,6425,Mangifera indica,OTHERS-1,40.2,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,40.2
40,60,3,19,40-60-3,2,19,1,316,4.5,m,6651,Syzygium cumini,Eugenia jambolana,23.2,2,3,0,2,12.1,4.3,0,0,NA,0,0,12.1,--,23.2
40,60,3,23,40-60-3,2,23,1,340,7.5,m,6091,Aesandra butyracea,OTHERS-1,14.1,3,3,0,4,7,4.7,0,0,NA,0,0,7,--,14.1
40,60,3,24,40-60-3,2,24,1,343,8.7,m,6425,Mangifera indica,OTHERS-1,22,2,2,0,0,NA,NA,NA,NA,NA,0,0,NA,--,22
40,60,3,25,40-60-3,2,25,1,357,9.9,m,6259,Diospyrus tomentosa,OTHERS-1,37.8,2,1,0,2,14,5,0,0,NA,0,0,14,--,37.8
40,60,6,2,40-60-6,2,2,1,7,6.1,m,6370,Lannea coromandelica,Lannea coromandelica,18,3,2,0,1,11.1,4.7,0,0,NA,0,0,11.1,--,18
40,60,6,5,40-60-6,2,5,1,36,4.3,m,6446,Miliusa velutina,Miliusa velutina,11.9,3,3,0,2,5.4,3.2,0,0,NA,0,0,5.4,--,11.9
40,60,6,6,40-60-6,2,6,1,73,4.7,m,6446,Miliusa velutina,Miliusa velutina,15.1,3,6,0,3,5.8,2.1,0,0,NA,0,0,5.8,--,15.1
40,60,6,7,40-60-6,2,7,1,78,16.5,m,6660,Terminalia alata,Terminalia tomentosa,49.5,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,49.5
40,60,6,11,40-60-6,2,11,1,100,13,m,6615,Shorea robusta,Shorea robusta,41.1,2,6,0,3,14.5,0,0,0,NA,0,0,14.5,--,41.1
40,60,6,12,40-60-6,2,12,1,102,11.9,m,6615,Shorea robusta,Shorea robusta,42.7,2,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,42.7
40,60,6,20,40-60-6,2,20,1,203,19,m,6615,Shorea robusta,Shorea robusta,46.7,1,1,0,2,18.6,0,0,0,NA,0,0,18.6,--,46.7
40,60,6,21,40-60-6,2,21,1,234,0.8,m,6695,Xeromphis spinosa,OTHERS-1,8,3,3,0,1,6.1,1.8,0,0,NA,0,0,6.1,--,8
40,60,6,22,40-60-6,2,22,1,238,13,m,6615,Shorea robusta,Shorea robusta,38.3,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,38.3
40,60,6,23,40-60-6,2,23,1,252,12.4,m,6651,Syzygium cumini,Eugenia jambolana,34.7,2,1,0,2,17.1,5.9,0,0,NA,0,0,17.1,--,34.7
40,60,6,24,40-60-6,2,24,1,253,1.6,m,6615,Shorea robusta,Shorea robusta,35.9,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,35.9
40,60,6,27,40-60-6,2,27,1,256,2.1,m,6660,Terminalia alata,Terminalia tomentosa,28.1,2,1,0,2,13.1,6.6,0,0,NA,0,0,13.1,--,28.1
40,60,6,29,40-60-6,2,29,1,271,13.5,m,6615,Shorea robusta,Shorea robusta,66.1,1,1,0,1,18.7,10.4,0,0,NA,0,0,18.7,--,66.1
40,60,6,30,40-60-6,2,30,1,297,18.2,m,6615,Shorea robusta,Shorea robusta,39.4,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,39.4
40,60,6,31,40-60-6,2,31,1,310,9.6,m,6370,Lannea coromandelica,Lannea coromandelica,21.6,3,2,0,4,9.7,5.3,0,0,NA,0,0,9.7,--,21.6
40,60,6,33,40-60-6,2,33,1,350,17.7,m,6615,Shorea robusta,Shorea robusta,53.1,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,53.1
41,53,1,1,41-53-1,101,1,1,4,11.8,m,6090,Aegle marmelos,Aegle marmelos,25.8,3,6,80,1,5.7,3,0,0,NA,0,0,5.7,--,25.8
41,53,1,2,41-53-1,101,2,1,14,12.9,m,6090,Aegle marmelos,Aegle marmelos,23.9,3,6,80,3,7.9,1.9,0,0,NA,0,0,7.9,--,23.9
41,53,1,3,41-53-1,101,3,1,69,3.5,m,6090,Aegle marmelos,Aegle marmelos,17.4,3,6,80,3,7.1,3.9,0,0,NA,0,0,7.1,--,17.4
41,53,1,4,41-53-1,101,4,1,111,8.9,m,6063,Acacia catechu,Acacia catechu,24.5,3,1,30,2,12.1,3.1,2,1.5,0,0,0,12.3,--,24.5
41,53,1,5,41-53-1,101,5,1,129,10.6,m,9999,Unknown,OTHERS-1,37.5,3,2,0,2,20.5,2.9,2.5,0,0,0,0,20.7,--,37.5
41,53,1,6,41-53-1,101,6,1,160,7.2,m,6090,Aegle marmelos,Aegle marmelos,19.4,3,6,80,3,8.8,2.6,0,0,NA,0,0,8.8,--,19.4
41,53,1,7,41-53-1,101,7,1,201,3.5,m,6315,Ficus hispida,OTHERS-1,14.8,3,6,90,3,2.3,1.7,0,0,NA,0,0,2.3,--,14.8
41,53,1,8,41-53-1,101,8,1,258,7.6,m,6090,Aegle marmelos,Aegle marmelos,15.7,3,6,60,1,10.4,5.3,0,0,NA,0,0,10.4,--,15.7
41,53,1,9,41-53-1,101,9,1,260,9.1,m,9999,Unknown,OTHERS-1,23.8,3,2,0,4,14.4,3.9,0,0,NA,0,0,14.4,--,23.8
41,53,1,10,41-53-1,101,10,1,294,2.5,m,6315,Ficus hispida,OTHERS-1,5.4,3,2,0,4,4.3,2.3,0,0,NA,0,0,4.3,--,5.4
41,53,1,11,41-53-1,101,11,1,353,12.7,m,6063,Acacia catechu,Acacia catechu,21.3,3,1,0,0,NA,NA,NA,NA,NA,0,0,NA,dbh at 1.4,21.3
41,53,1,12,41-53-1,101,12,1,353,12.7,m,6063,Acacia catechu,Acacia catechu,27.5,3,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,27.5
41,53,3,1,41-53-3,101,1,1,7,10.3,m,6615,Shorea robusta,Shorea robusta,23.4,1,1,0,1,21,0,15,0,0,0,0,25.8,--,23.4
41,53,3,2,41-53-3,101,2,1,16,11.8,m,6615,Shorea robusta,Shorea robusta,23.7,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,23.7
41,53,3,3,41-53-3,101,3,1,41,12.8,m,6660,Terminalia alata,Terminalia tomentosa,24.4,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,24.4
41,53,3,4,41-53-3,101,4,1,64,5.1,m,6660,Terminalia alata,Terminalia tomentosa,22.1,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,22.1
41,53,3,5,41-53-3,101,5,1,66,10.1,m,6660,Terminalia alata,Terminalia tomentosa,34.1,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,34.1
41,53,3,6,41-53-3,101,6,1,76,8.1,m,6662,Terminalia bellirica,Terminalia bellirica,26.2,2,1,0,1,20.8,1,10.2,0,0,0,0,23.2,--,26.2
41,53,3,7,41-53-3,101,7,1,87,12.6,m,6660,Terminalia alata,Terminalia tomentosa,32.8,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,32.8
41,53,3,8,41-53-3,101,8,1,111,13.4,m,6662,Terminalia bellirica,Terminalia bellirica,31.5,1,2,0,0,NA,NA,NA,NA,NA,0,0,NA,--,31.5
41,53,3,9,41-53-3,101,9,1,116,8.4,m,6660,Terminalia alata,Terminalia tomentosa,32.4,1,2,0,0,NA,NA,NA,NA,NA,0,0,NA,--,32.4
41,53,3,10,41-53-3,101,10,1,135,8.9,m,6662,Terminalia bellirica,Terminalia bellirica,33.6,2,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,33.6
41,53,3,11,41-53-3,101,11,1,137,18.7,m,6370,Lannea coromandelica,Lannea coromandelica,68.9,2,1,0,1,20.6,1.7,6.1,0.7,0,0,0,21.5,--,68.9
41,53,3,12,41-53-3,101,12,1,175,13.7,m,6660,Terminalia alata,Terminalia tomentosa,43.1,2,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,43.1
41,53,3,13,41-53-3,101,13,1,215,12,m,6615,Shorea robusta,Shorea robusta,46.2,1,1,0,4,20.3,8.8,4,0,0,0,0,20.7,--,46.2
41,53,3,14,41-53-3,101,14,1,248,18.6,m,6660,Terminalia alata,Terminalia tomentosa,37.7,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,37.7
41,53,3,15,41-53-3,101,15,1,264,7.5,m,6660,Terminalia alata,Terminalia tomentosa,40.3,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,40.3
41,53,3,16,41-53-3,101,16,1,271,15.6,m,6662,Terminalia bellirica,Terminalia bellirica,30.6,2,2,0,4,10.1,0.5,0,0,NA,0,0,10.1,--,30.6
41,53,3,17,41-53-3,101,17,1,280,3.1,m,6660,Terminalia alata,Terminalia tomentosa,22.9,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,22.9
41,53,3,18,41-53-3,101,18,1,283,13.2,m,6660,Terminalia alata,Terminalia tomentosa,31.1,1,1,0,1,21.6,8,0,0,NA,0,0,21.6,--,31.1
41,53,3,19,41-53-3,101,19,1,298,9,m,6662,Terminalia bellirica,Terminalia bellirica,22.5,2,2,0,0,NA,NA,NA,NA,NA,0,0,NA,--,22.5
41,53,3,20,41-53-3,101,20,1,306,13.3,m,6660,Terminalia alata,Terminalia tomentosa,27.8,2,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,27.8
41,53,3,21,41-53-3,101,21,1,336,9.3,m,6660,Terminalia alata,Terminalia tomentosa,34.7,2,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,34.7
41,53,4,1,41-53-4,101,1,1,19,6.9,m,6419,Mallotus philippensis,Mallotus philippensis,17.6,2,1,0,1,9.3,2.4,0,0,NA,0,0,9.3,--,17.6
41,53,4,2,41-53-4,101,2,1,31,3.7,m,6419,Mallotus philippensis,Mallotus philippensis,11.6,3,2,0,0,NA,NA,NA,NA,NA,0,0,NA,--,11.6
41,53,4,3,41-53-4,101,3,1,37,1.2,m,6419,Mallotus philippensis,Mallotus philippensis,9.1,3,2,0,0,NA,NA,NA,NA,NA,0,0,NA,--,9.1
41,53,4,4,41-53-4,101,4,1,73,9.9,m,6063,Acacia catechu,Acacia catechu,39,3,1,0,2,14.2,4.1,0,0,NA,0,0,14.2,--,39
41,53,4,5,41-53-4,101,5,1,120,17.6,m,6370,Lannea coromandelica,Lannea coromandelica,46.4,3,1,0,2,16.4,4.7,0,0,NA,0,0,16.4,dbh at 1.7,46.4
41,53,4,6,41-53-4,101,6,1,131,11.3,m,6104,Albizia procera,Albizia spp.,23.2,3,1,0,4,14,4.6,0,0,NA,0,0,14,--,23.2
41,53,4,7,41-53-4,101,7,1,173,3.6,m,6419,Mallotus philippensis,Mallotus philippensis,19.1,3,2,0,1,11.1,2.5,0,0,NA,0,0,11.1,bearing 168,19.1
41,53,4,9,41-53-4,101,9,1,173,8.5,m,6090,Aegle marmelos,Aegle marmelos,20.3,3,1,70,4,8,5.2,2,0,0,0,0,8.2,--,20.3
41,53,4,10,41-53-4,101,10,1,195,6.8,m,6610,Schleichera oleosa,Schleichera oleosa,11.1,3,6,60,4,1.7,0,0,0,NA,0,0,1.7,--,11.1
41,53,4,11,41-53-4,101,11,1,201,5.1,m,6486,Pandanus nepalensis,OTHERS-1,11.3,2,2,70,2,9.2,3.9,0,0,NA,0,0,9.2,--,11.3
41,53,4,12,41-53-4,101,12,1,236,4.5,m,6063,Acacia catechu,Acacia catechu,30.3,3,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,30.3
41,53,4,13,41-53-4,101,13,1,314,3.3,m,6113,Anogeissus latifolius,Anogeissus latifolia,13,2,2,0,1,10.2,3.5,0.8,0,0,0,0,10.2,--,13
41,53,6,1,41-53-6,101,1,1,15,4.8,m,6615,Shorea robusta,Shorea robusta,19.4,1,1,0,1,18.4,7.6,0,0,NA,0,0,18.4,--,19.4
41,53,6,2,41-53-6,101,2,1,24,12.1,m,6660,Terminalia alata,Terminalia tomentosa,29.5,1,2,0,0,NA,NA,NA,NA,NA,0,0,NA,dbha at 1.5,29.5
41,53,6,3,41-53-6,101,3,1,24,12.1,m,6660,Terminalia alata,Terminalia tomentosa,24.5,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,dbh at 1.5,24.5
41,53,6,4,41-53-6,101,4,1,47,4.9,m,6660,Terminalia alata,Terminalia tomentosa,28,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,bearing 44,28
41,53,6,5,41-53-6,101,5,1,50,11.8,m,6615,Shorea robusta,Shorea robusta,26.4,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,bearing 47,26.4
41,53,6,6,41-53-6,101,6,1,64,14.2,m,6113,Anogeissus latifolius,Anogeissus latifolia,23.2,2,1,35,1,22.1,10.9,0,0,NA,0,0,22.1,dbh at 1.5,23.2
41,53,6,7,41-53-6,101,7,1,73,7.6,m,6660,Terminalia alata,Terminalia tomentosa,34.8,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,"distance 7.8, bearing 71",34.8
41,53,6,8,41-53-6,101,8,1,83,14,m,6662,Terminalia bellirica,Terminalia bellirica,45.8,1,1,0,1,23.8,10.6,0,0,NA,0,0,23.8,--,45.8
41,53,6,9,41-53-6,101,9,1,120,17,m,6660,Terminalia alata,Terminalia tomentosa,34.1,1,1,50,0,NA,NA,NA,NA,NA,0,0,NA,--,34.1
41,53,6,10,41-53-6,101,10,1,123,9.5,m,6660,Terminalia alata,Terminalia tomentosa,38.9,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,dbh at 1,38.9
41,53,6,11,41-53-6,101,11,1,133,14.3,m,6113,Anogeissus latifolius,Anogeissus latifolia,21.4,2,1,0,4,17.8,9.9,2.2,0.9,0,0,0,17.9,--,21.4
41,53,6,13,41-53-6,101,13,1,162,7.3,m,6113,Anogeissus latifolius,Anogeissus latifolia,20,1,1,0,2,18.4,9.2,0,0,NA,0,0,18.4,--,20
41,53,6,14,41-53-6,101,14,1,172,8.6,m,6113,Anogeissus latifolius,Anogeissus latifolia,23.5,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,23.5
41,53,6,15,41-53-6,101,15,1,220,6.5,m,6113,Anogeissus latifolius,Anogeissus latifolia,18.8,2,2,0,0,NA,NA,NA,NA,NA,0,0,NA,--,18.8
41,53,6,16,41-53-6,101,16,1,223,10.9,m,6660,Terminalia alata,Terminalia tomentosa,50.5,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,bearing 220,50.5
41,53,6,17,41-53-6,101,17,1,247,15,m,6660,Terminalia alata,Terminalia tomentosa,36.3,1,1,0,1,26.4,12.3,0,0,NA,0,0,26.4,"distance 15.2, bearing 244",36.3
41,53,6,18,41-53-6,101,18,1,254,18.4,m,6660,Terminalia alata,Terminalia tomentosa,40.1,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,40.1
41,53,6,19,41-53-6,101,19,1,263,12.4,m,6615,Shorea robusta,Shorea robusta,20.8,1,2,0,4,15.3,9.1,0,0,NA,0,0,15.3,--,20.8
41,53,6,20,41-53-6,101,20,1,285,5.1,m,6063,Acacia catechu,Acacia catechu,17.4,3,2,0,2,8.9,5.8,5.3,3.9,0,0,0,10.4,bearing at 278,17.4
41,53,6,21,41-53-6,101,21,1,285,5.1,m,6063,Acacia catechu,Acacia catechu,14,3,2,0,0,NA,NA,NA,NA,NA,0,0,NA,--,14
41,53,6,22,41-53-6,101,22,1,287,15.3,m,6370,Lannea coromandelica,Lannea coromandelica,41.5,2,1,0,4,19.1,8.8,0,0,NA,0,0,19.1,dbh at 1.1,41.5
41,53,6,23,41-53-6,101,23,1,311,14,m,6615,Shorea robusta,Shorea robusta,29.1,2,2,0,0,NA,NA,NA,NA,NA,0,0,NA,dbh at 1.4 bearing 307,29.1
41,53,6,24,41-53-6,101,24,1,321,14.3,m,6615,Shorea robusta,Shorea robusta,31.8,1,1,20,1,25.3,14.4,0,0,NA,0,0,25.3,bearing 318,31.8
41,53,6,25,41-53-6,101,25,1,328,16,m,6660,Terminalia alata,Terminalia tomentosa,33.5,1,1,80,0,NA,NA,NA,NA,NA,0,0,NA,dia at 1 due to forked,33.5
41,53,6,26,41-53-6,101,26,1,329,4.4,m,6113,Anogeissus latifolius,Anogeissus latifolia,21.1,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,21.1
41,53,6,27,41-53-6,101,27,1,333,9.5,m,6660,Terminalia alata,Terminalia tomentosa,36.4,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,dia at 1.4,36.4
41,53,6,28,41-53-6,101,28,1,334,9.5,m,6660,Terminalia alata,Terminalia tomentosa,26.8,1,2,0,0,NA,NA,NA,NA,NA,0,0,NA,dia at 1.5,26.8
